product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,month,year,demand_level,recommended_quantity,prompt,response
FB001625,Tops,Zara,Fall,XXL,White,28.23,40.3,16.85,2025-08-06,21,2.7,False,No Return,8,2025,Medium Demand,36,"Season: Fall, Category: Tops, Brand: Zara, Color: White, Price: 16.85, Rating: 2.7, Markdown: 40.3%, Demand: Medium Demand","Recommend stocking 36 units of Tops (Zara, White) for Fall season. Current demand is Medium Demand with a customer rating of 2.7/5."
FB001626,Shoes,Ann Taylor,Fall,XXL,Green,131.94,27.3,95.92,2025-08-06,6,2.8,True,Damaged,8,2025,High Demand,36,"Season: Fall, Category: Shoes, Brand: Ann Taylor, Color: Green, Price: 95.92, Rating: 2.8, Markdown: 27.3%, Demand: High Demand","Recommend stocking 36 units of Shoes (Ann Taylor, Green) for Fall season. Current demand is High Demand with a customer rating of 2.8/5."
FB001627,Outerwear,Forever21,Fall,M,Blue,166.85,30.9,115.29,2025-08-06,14,4.2,True,Changed Mind,8,2025,Medium Demand,29,"Season: Fall, Category: Outerwear, Brand: Forever21, Color: Blue, Price: 115.29, Rating: 4.2, Markdown: 30.9%, Demand: Medium Demand","Recommend stocking 29 units of Outerwear (Forever21, Blue) for Fall season. Current demand is Medium Demand with a customer rating of 4.2/5."
FB001628,Tops,Banana Republic,Winter,S,Navy,39.58,30.9,27.35,2025-08-06,17,2.5,False,No Return,8,2025,Medium Demand,32,"Season: Winter, Category: Tops, Brand: Banana Republic, Color: Navy, Price: 27.35, Rating: 2.5, Markdown: 30.9%, Demand: Medium Demand","Recommend stocking 32 units of Tops (Banana Republic, Navy) for Winter season. Current demand is Medium Demand with a customer rating of 2.5/5."
FB001629,Outerwear,Uniqlo,Summer,M,Blue,89.55,58.0,37.61,2025-08-06,21,2.6,False,No Return,8,2025,Medium Demand,36,"Season: Summer, Category: Outerwear, Brand: Uniqlo, Color: Blue, Price: 37.61, Rating: 2.6, Markdown: 58.0%, Demand: Medium Demand","Recommend stocking 36 units of Outerwear (Uniqlo, Blue) for Summer season. Current demand is Medium Demand with a customer rating of 2.6/5."
FB001630,Outerwear,Mango,Fall,M,Purple,138.55,0.0,138.55,2025-08-06,25,2.0,False,No Return,8,2025,Medium Demand,40,"Season: Fall, Category: Outerwear, Brand: Mango, Color: Purple, Price: 138.55, Rating: 2.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 40 units of Outerwear (Mango, Purple) for Fall season. Current demand is Medium Demand with a customer rating of 2.0/5."
FB001631,Accessories,Uniqlo,Fall,Unknown,Beige,43.84,0.0,43.84,2025-08-06,28,2.8,False,No Return,8,2025,Medium Demand,43,"Season: Fall, Category: Accessories, Brand: Uniqlo, Color: Beige, Price: 43.84, Rating: 2.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 43 units of Accessories (Uniqlo, Beige) for Fall season. Current demand is Medium Demand with a customer rating of 2.8/5."
FB001632,Tops,Forever21,Fall,XL,Brown,63.72,17.8,52.38,2025-08-06,45,2.4,False,No Return,8,2025,Low Demand,50,"Season: Fall, Category: Tops, Brand: Forever21, Color: Brown, Price: 52.38, Rating: 2.4, Markdown: 17.8%, Demand: Low Demand","Recommend stocking 50 units of Tops (Forever21, Brown) for Fall season. Current demand is Low Demand with a customer rating of 2.4/5."
FB001633,Accessories,Zara,Spring,Unknown,Red,74.61,0.0,74.61,2025-04-28,38,2.8,False,No Return,4,2025,Low Demand,43,"Season: Spring, Category: Accessories, Brand: Zara, Color: Red, Price: 74.61, Rating: 2.8, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 43 units of Accessories (Zara, Red) for Spring season. Current demand is Low Demand with a customer rating of 2.8/5."
FB001634,Shoes,Uniqlo,Spring,S,Gray,148.24,10.9,132.08,2024-08-27,44,1.3,False,No Return,8,2024,Low Demand,49,"Season: Spring, Category: Shoes, Brand: Uniqlo, Color: Gray, Price: 132.08, Rating: 1.3, Markdown: 10.9%, Demand: Low Demand","Recommend stocking 49 units of Shoes (Uniqlo, Gray) for Spring season. Current demand is Low Demand with a customer rating of 1.3/5."
FB001635,Tops,Gap,Spring,XL,Gray,93.46,0.0,93.46,2025-02-12,20,2.2,False,No Return,2,2025,Medium Demand,35,"Season: Spring, Category: Tops, Brand: Gap, Color: Gray, Price: 93.46, Rating: 2.2, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 35 units of Tops (Gap, Gray) for Spring season. Current demand is Medium Demand with a customer rating of 2.2/5."
FB001636,Outerwear,Uniqlo,Summer,XXL,Red,245.31,44.1,137.13,2025-08-06,44,3.0,False,No Return,8,2025,Low Demand,49,"Season: Summer, Category: Outerwear, Brand: Uniqlo, Color: Red, Price: 137.13, Rating: 3.0, Markdown: 44.1%, Demand: Low Demand","Recommend stocking 49 units of Outerwear (Uniqlo, Red) for Summer season. Current demand is Low Demand with a customer rating of 3.0/5."
FB001637,Tops,Banana Republic,Spring,XXL,Red,43.38,45.9,23.47,2024-12-03,47,3.7,True,Changed Mind,12,2024,Low Demand,52,"Season: Spring, Category: Tops, Brand: Banana Republic, Color: Red, Price: 23.47, Rating: 3.7, Markdown: 45.9%, Demand: Low Demand","Recommend stocking 52 units of Tops (Banana Republic, Red) for Spring season. Current demand is Low Demand with a customer rating of 3.7/5."
FB001638,Accessories,Ann Taylor,Fall,Unknown,Black,40.04,45.5,21.82,2025-08-06,50,2.2,False,No Return,8,2025,Low Demand,55,"Season: Fall, Category: Accessories, Brand: Ann Taylor, Color: Black, Price: 21.82, Rating: 2.2, Markdown: 45.5%, Demand: Low Demand","Recommend stocking 55 units of Accessories (Ann Taylor, Black) for Fall season. Current demand is Low Demand with a customer rating of 2.2/5."
FB001639,Outerwear,H&M,Fall,M,Beige,209.68,3.6,202.13,2025-08-06,18,4.1,False,No Return,8,2025,Medium Demand,33,"Season: Fall, Category: Outerwear, Brand: H&M, Color: Beige, Price: 202.13, Rating: 4.1, Markdown: 3.6%, Demand: Medium Demand","Recommend stocking 33 units of Outerwear (H&M, Beige) for Fall season. Current demand is Medium Demand with a customer rating of 4.1/5."
FB001640,Accessories,Mango,Winter,Unknown,Brown,38.08,0.0,38.08,2025-08-06,0,1.6,False,No Return,8,2025,High Demand,30,"Season: Winter, Category: Accessories, Brand: Mango, Color: Brown, Price: 38.08, Rating: 1.6, Markdown: 0.0%, Demand: High Demand","Recommend stocking 30 units of Accessories (Mango, Brown) for Winter season. Current demand is High Demand with a customer rating of 1.6/5."
FB001641,Outerwear,Ann Taylor,Spring,XXL,Beige,123.04,0.0,123.04,2025-04-05,13,1.2,False,No Return,4,2025,Medium Demand,28,"Season: Spring, Category: Outerwear, Brand: Ann Taylor, Color: Beige, Price: 123.04, Rating: 1.2, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 28 units of Outerwear (Ann Taylor, Beige) for Spring season. Current demand is Medium Demand with a customer rating of 1.2/5."
FB001642,Accessories,Uniqlo,Summer,Unknown,Pink,39.94,0.0,39.94,2025-08-06,32,3.1,False,No Return,8,2025,Low Demand,37,"Season: Summer, Category: Accessories, Brand: Uniqlo, Color: Pink, Price: 39.94, Rating: 3.1, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 37 units of Accessories (Uniqlo, Pink) for Summer season. Current demand is Low Demand with a customer rating of 3.1/5."
FB001643,Dresses,H&M,Summer,M,Gray,80.19,0.0,80.19,2025-08-06,43,3.8,False,No Return,8,2025,Low Demand,48,"Season: Summer, Category: Dresses, Brand: H&M, Color: Gray, Price: 80.19, Rating: 3.8, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 48 units of Dresses (H&M, Gray) for Summer season. Current demand is Low Demand with a customer rating of 3.8/5."
FB001644,Tops,Uniqlo,Spring,XXL,Purple,35.03,10.1,31.49,2025-05-30,5,3.8,False,No Return,5,2025,High Demand,35,"Season: Spring, Category: Tops, Brand: Uniqlo, Color: Purple, Price: 31.49, Rating: 3.8, Markdown: 10.1%, Demand: High Demand","Recommend stocking 35 units of Tops (Uniqlo, Purple) for Spring season. Current demand is High Demand with a customer rating of 3.8/5."
FB001645,Tops,H&M,Summer,M,Black,27.64,29.0,19.62,2025-08-06,19,1.0,False,No Return,8,2025,Medium Demand,34,"Season: Summer, Category: Tops, Brand: H&M, Color: Black, Price: 19.62, Rating: 1.0, Markdown: 29.0%, Demand: Medium Demand","Recommend stocking 34 units of Tops (H&M, Black) for Summer season. Current demand is Medium Demand with a customer rating of 1.0/5."
FB001646,Outerwear,Mango,Spring,M,Navy,187.63,0.0,187.63,2025-04-25,25,1.8,False,No Return,4,2025,Medium Demand,40,"Season: Spring, Category: Outerwear, Brand: Mango, Color: Navy, Price: 187.63, Rating: 1.8, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 40 units of Outerwear (Mango, Navy) for Spring season. Current demand is Medium Demand with a customer rating of 1.8/5."
FB001647,Outerwear,H&M,Winter,XXL,Black,193.17,34.6,126.33,2025-08-06,26,3.0,False,No Return,8,2025,Medium Demand,41,"Season: Winter, Category: Outerwear, Brand: H&M, Color: Black, Price: 126.33, Rating: 3.0, Markdown: 34.6%, Demand: Medium Demand","Recommend stocking 41 units of Outerwear (H&M, Black) for Winter season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB001648,Shoes,Banana Republic,Spring,M,Black,157.78,40.2,94.35,2025-08-02,23,3.1,False,No Return,8,2025,Medium Demand,38,"Season: Spring, Category: Shoes, Brand: Banana Republic, Color: Black, Price: 94.35, Rating: 3.1, Markdown: 40.2%, Demand: Medium Demand","Recommend stocking 38 units of Shoes (Banana Republic, Black) for Spring season. Current demand is Medium Demand with a customer rating of 3.1/5."
FB001649,Shoes,Zara,Winter,L,Black,119.14,7.8,109.85,2025-08-06,20,3.1,False,No Return,8,2025,Medium Demand,35,"Season: Winter, Category: Shoes, Brand: Zara, Color: Black, Price: 109.85, Rating: 3.1, Markdown: 7.8%, Demand: Medium Demand","Recommend stocking 35 units of Shoes (Zara, Black) for Winter season. Current demand is Medium Demand with a customer rating of 3.1/5."
FB001650,Dresses,Forever21,Winter,M,White,150.08,4.8,142.88,2025-08-06,24,1.7,False,No Return,8,2025,Medium Demand,39,"Season: Winter, Category: Dresses, Brand: Forever21, Color: White, Price: 142.88, Rating: 1.7, Markdown: 4.8%, Demand: Medium Demand","Recommend stocking 39 units of Dresses (Forever21, White) for Winter season. Current demand is Medium Demand with a customer rating of 1.7/5."
FB001651,Dresses,Uniqlo,Summer,L,Blue,153.18,0.0,153.18,2025-08-06,26,1.1,False,No Return,8,2025,Medium Demand,41,"Season: Summer, Category: Dresses, Brand: Uniqlo, Color: Blue, Price: 153.18, Rating: 1.1, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 41 units of Dresses (Uniqlo, Blue) for Summer season. Current demand is Medium Demand with a customer rating of 1.1/5."
FB001652,Tops,Banana Republic,Winter,S,Pink,118.69,47.7,62.07,2025-08-06,11,2.8,False,No Return,8,2025,Medium Demand,26,"Season: Winter, Category: Tops, Brand: Banana Republic, Color: Pink, Price: 62.07, Rating: 2.8, Markdown: 47.7%, Demand: Medium Demand","Recommend stocking 26 units of Tops (Banana Republic, Pink) for Winter season. Current demand is Medium Demand with a customer rating of 2.8/5."
FB001653,Accessories,H&M,Spring,Unknown,Navy,50.12,0.0,50.12,2025-03-09,27,2.4,False,No Return,3,2025,Medium Demand,42,"Season: Spring, Category: Accessories, Brand: H&M, Color: Navy, Price: 50.12, Rating: 2.4, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 42 units of Accessories (H&M, Navy) for Spring season. Current demand is Medium Demand with a customer rating of 2.4/5."
FB001654,Dresses,Gap,Spring,XS,Blue,93.68,59.5,37.94,2025-04-24,21,3.0,False,No Return,4,2025,Medium Demand,36,"Season: Spring, Category: Dresses, Brand: Gap, Color: Blue, Price: 37.94, Rating: 3.0, Markdown: 59.5%, Demand: Medium Demand","Recommend stocking 36 units of Dresses (Gap, Blue) for Spring season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB001655,Tops,Uniqlo,Summer,S,Red,50.49,0.0,50.49,2025-08-06,30,4.1,False,No Return,8,2025,Medium Demand,45,"Season: Summer, Category: Tops, Brand: Uniqlo, Color: Red, Price: 50.49, Rating: 4.1, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 45 units of Tops (Uniqlo, Red) for Summer season. Current demand is Medium Demand with a customer rating of 4.1/5."
FB001656,Shoes,Mango,Summer,XS,White,97.9,0.0,97.9,2025-08-06,29,1.3,False,No Return,8,2025,Medium Demand,44,"Season: Summer, Category: Shoes, Brand: Mango, Color: White, Price: 97.90, Rating: 1.3, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 44 units of Shoes (Mango, White) for Summer season. Current demand is Medium Demand with a customer rating of 1.3/5."
FB001657,Tops,Uniqlo,Summer,S,Gray,69.0,0.0,69.0,2025-08-06,32,4.5,False,No Return,8,2025,Low Demand,37,"Season: Summer, Category: Tops, Brand: Uniqlo, Color: Gray, Price: 69.00, Rating: 4.5, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 37 units of Tops (Uniqlo, Gray) for Summer season. Current demand is Low Demand with a customer rating of 4.5/5."
FB001658,Accessories,Mango,Fall,Unknown,Purple,30.2,27.1,22.02,2025-08-06,15,3.0,False,No Return,8,2025,Medium Demand,30,"Season: Fall, Category: Accessories, Brand: Mango, Color: Purple, Price: 22.02, Rating: 3.0, Markdown: 27.1%, Demand: Medium Demand","Recommend stocking 30 units of Accessories (Mango, Purple) for Fall season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB001659,Tops,Banana Republic,Winter,L,Beige,84.92,59.1,34.73,2025-08-06,42,3.0,False,No Return,8,2025,Low Demand,47,"Season: Winter, Category: Tops, Brand: Banana Republic, Color: Beige, Price: 34.73, Rating: 3.0, Markdown: 59.1%, Demand: Low Demand","Recommend stocking 47 units of Tops (Banana Republic, Beige) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
FB001660,Tops,Forever21,Fall,XS,White,116.48,0.0,116.48,2025-08-06,3,1.5,False,No Return,8,2025,High Demand,33,"Season: Fall, Category: Tops, Brand: Forever21, Color: White, Price: 116.48, Rating: 1.5, Markdown: 0.0%, Demand: High Demand","Recommend stocking 33 units of Tops (Forever21, White) for Fall season. Current demand is High Demand with a customer rating of 1.5/5."
FB001661,Tops,H&M,Summer,XL,Navy,40.68,0.0,40.68,2025-08-06,41,1.1,True,Changed Mind,8,2025,Low Demand,46,"Season: Summer, Category: Tops, Brand: H&M, Color: Navy, Price: 40.68, Rating: 1.1, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 46 units of Tops (H&M, Navy) for Summer season. Current demand is Low Demand with a customer rating of 1.1/5."
FB001662,Outerwear,Ann Taylor,Summer,XL,Black,118.92,0.0,118.92,2025-08-06,36,1.8,True,Wrong Item,8,2025,Low Demand,41,"Season: Summer, Category: Outerwear, Brand: Ann Taylor, Color: Black, Price: 118.92, Rating: 1.8, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 41 units of Outerwear (Ann Taylor, Black) for Summer season. Current demand is Low Demand with a customer rating of 1.8/5."
FB001663,Bottoms,Ann Taylor,Summer,XXL,Black,26.86,0.0,26.86,2025-08-06,18,3.2,False,No Return,8,2025,Medium Demand,33,"Season: Summer, Category: Bottoms, Brand: Ann Taylor, Color: Black, Price: 26.86, Rating: 3.2, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 33 units of Bottoms (Ann Taylor, Black) for Summer season. Current demand is Medium Demand with a customer rating of 3.2/5."
FB001664,Dresses,Banana Republic,Fall,S,Green,113.34,0.0,113.34,2025-08-06,13,3.0,False,No Return,8,2025,Medium Demand,28,"Season: Fall, Category: Dresses, Brand: Banana Republic, Color: Green, Price: 113.34, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 28 units of Dresses (Banana Republic, Green) for Fall season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB001665,Tops,Gap,Summer,L,Black,40.52,8.9,36.91,2025-08-06,13,2.5,False,No Return,8,2025,Medium Demand,28,"Season: Summer, Category: Tops, Brand: Gap, Color: Black, Price: 36.91, Rating: 2.5, Markdown: 8.9%, Demand: Medium Demand","Recommend stocking 28 units of Tops (Gap, Black) for Summer season. Current demand is Medium Demand with a customer rating of 2.5/5."
FB001666,Bottoms,Forever21,Summer,L,Pink,98.41,0.0,98.41,2025-08-06,7,4.6,False,No Return,8,2025,High Demand,37,"Season: Summer, Category: Bottoms, Brand: Forever21, Color: Pink, Price: 98.41, Rating: 4.6, Markdown: 0.0%, Demand: High Demand","Recommend stocking 37 units of Bottoms (Forever21, Pink) for Summer season. Current demand is High Demand with a customer rating of 4.6/5."
FB001667,Bottoms,Forever21,Winter,XS,Red,83.18,0.0,83.18,2025-08-06,17,1.7,True,Size Issue,8,2025,Medium Demand,32,"Season: Winter, Category: Bottoms, Brand: Forever21, Color: Red, Price: 83.18, Rating: 1.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 32 units of Bottoms (Forever21, Red) for Winter season. Current demand is Medium Demand with a customer rating of 1.7/5."
FB001668,Shoes,H&M,Spring,XXL,Purple,179.31,24.1,136.1,2025-07-13,0,3.1,False,No Return,7,2025,High Demand,30,"Season: Spring, Category: Shoes, Brand: H&M, Color: Purple, Price: 136.10, Rating: 3.1, Markdown: 24.1%, Demand: High Demand","Recommend stocking 30 units of Shoes (H&M, Purple) for Spring season. Current demand is High Demand with a customer rating of 3.1/5."
FB001669,Tops,Zara,Spring,XXL,Green,47.88,0.0,47.88,2024-12-21,44,1.9,False,No Return,12,2024,Low Demand,49,"Season: Spring, Category: Tops, Brand: Zara, Color: Green, Price: 47.88, Rating: 1.9, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 49 units of Tops (Zara, Green) for Spring season. Current demand is Low Demand with a customer rating of 1.9/5."
FB001670,Outerwear,Mango,Winter,XL,Navy,89.26,0.0,89.26,2025-08-06,43,3.8,False,No Return,8,2025,Low Demand,48,"Season: Winter, Category: Outerwear, Brand: Mango, Color: Navy, Price: 89.26, Rating: 3.8, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 48 units of Outerwear (Mango, Navy) for Winter season. Current demand is Low Demand with a customer rating of 3.8/5."
FB001671,Dresses,Gap,Summer,XXL,Black,114.2,0.0,114.2,2025-08-06,15,3.0,False,No Return,8,2025,Medium Demand,30,"Season: Summer, Category: Dresses, Brand: Gap, Color: Black, Price: 114.20, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 30 units of Dresses (Gap, Black) for Summer season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB001672,Shoes,Gap,Summer,L,Green,169.5,59.7,68.31,2025-08-06,16,1.8,False,No Return,8,2025,Medium Demand,31,"Season: Summer, Category: Shoes, Brand: Gap, Color: Green, Price: 68.31, Rating: 1.8, Markdown: 59.7%, Demand: Medium Demand","Recommend stocking 31 units of Shoes (Gap, Green) for Summer season. Current demand is Medium Demand with a customer rating of 1.8/5."
FB001673,Tops,H&M,Fall,XS,White,77.99,0.0,77.99,2025-08-06,42,3.0,False,No Return,8,2025,Low Demand,47,"Season: Fall, Category: Tops, Brand: H&M, Color: White, Price: 77.99, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 47 units of Tops (H&M, White) for Fall season. Current demand is Low Demand with a customer rating of 3.0/5."
FB001674,Bottoms,Ann Taylor,Fall,Unknown,Pink,103.77,0.0,103.77,2025-08-06,12,4.4,False,No Return,8,2025,Medium Demand,27,"Season: Fall, Category: Bottoms, Brand: Ann Taylor, Color: Pink, Price: 103.77, Rating: 4.4, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 27 units of Bottoms (Ann Taylor, Pink) for Fall season. Current demand is Medium Demand with a customer rating of 4.4/5."
FB001675,Accessories,Forever21,Fall,Unknown,Black,42.96,0.0,42.96,2025-08-06,36,1.1,False,No Return,8,2025,Low Demand,41,"Season: Fall, Category: Accessories, Brand: Forever21, Color: Black, Price: 42.96, Rating: 1.1, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 41 units of Accessories (Forever21, Black) for Fall season. Current demand is Low Demand with a customer rating of 1.1/5."
FB001676,Dresses,Banana Republic,Fall,Unknown,Brown,126.11,0.0,126.11,2025-08-06,16,3.5,False,No Return,8,2025,Medium Demand,31,"Season: Fall, Category: Dresses, Brand: Banana Republic, Color: Brown, Price: 126.11, Rating: 3.5, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 31 units of Dresses (Banana Republic, Brown) for Fall season. Current demand is Medium Demand with a customer rating of 3.5/5."
FB001677,Accessories,Banana Republic,Summer,Unknown,Beige,43.83,0.0,43.83,2025-08-06,31,2.5,False,No Return,8,2025,Low Demand,36,"Season: Summer, Category: Accessories, Brand: Banana Republic, Color: Beige, Price: 43.83, Rating: 2.5, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 36 units of Accessories (Banana Republic, Beige) for Summer season. Current demand is Low Demand with a customer rating of 2.5/5."
FB001678,Shoes,Banana Republic,Fall,S,Beige,94.1,0.0,94.1,2025-08-06,24,1.4,False,No Return,8,2025,Medium Demand,39,"Season: Fall, Category: Shoes, Brand: Banana Republic, Color: Beige, Price: 94.10, Rating: 1.4, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 39 units of Shoes (Banana Republic, Beige) for Fall season. Current demand is Medium Demand with a customer rating of 1.4/5."
FB001679,Shoes,Zara,Fall,M,Red,151.27,0.0,151.27,2025-08-06,39,4.0,True,Damaged,8,2025,Low Demand,44,"Season: Fall, Category: Shoes, Brand: Zara, Color: Red, Price: 151.27, Rating: 4.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 44 units of Shoes (Zara, Red) for Fall season. Current demand is Low Demand with a customer rating of 4.0/5."
FB001680,Accessories,Gap,Spring,Unknown,Navy,61.47,0.0,61.47,2024-08-25,44,3.0,False,No Return,8,2024,Low Demand,49,"Season: Spring, Category: Accessories, Brand: Gap, Color: Navy, Price: 61.47, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 49 units of Accessories (Gap, Navy) for Spring season. Current demand is Low Demand with a customer rating of 3.0/5."
FB001681,Shoes,Mango,Summer,M,Navy,185.96,0.0,185.96,2025-08-06,35,1.3,False,No Return,8,2025,Low Demand,40,"Season: Summer, Category: Shoes, Brand: Mango, Color: Navy, Price: 185.96, Rating: 1.3, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 40 units of Shoes (Mango, Navy) for Summer season. Current demand is Low Demand with a customer rating of 1.3/5."
FB001682,Dresses,Gap,Fall,M,Red,113.05,0.0,113.05,2025-08-06,47,2.0,False,No Return,8,2025,Low Demand,52,"Season: Fall, Category: Dresses, Brand: Gap, Color: Red, Price: 113.05, Rating: 2.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 52 units of Dresses (Gap, Red) for Fall season. Current demand is Low Demand with a customer rating of 2.0/5."
FB001683,Tops,Banana Republic,Summer,L,Brown,110.9,34.7,72.42,2025-08-06,2,2.5,False,No Return,8,2025,High Demand,32,"Season: Summer, Category: Tops, Brand: Banana Republic, Color: Brown, Price: 72.42, Rating: 2.5, Markdown: 34.7%, Demand: High Demand","Recommend stocking 32 units of Tops (Banana Republic, Brown) for Summer season. Current demand is High Demand with a customer rating of 2.5/5."
FB001684,Tops,Uniqlo,Summer,XXL,White,29.04,0.0,29.04,2025-08-06,4,5.0,False,No Return,8,2025,High Demand,34,"Season: Summer, Category: Tops, Brand: Uniqlo, Color: White, Price: 29.04, Rating: 5.0, Markdown: 0.0%, Demand: High Demand","Recommend stocking 34 units of Tops (Uniqlo, White) for Summer season. Current demand is High Demand with a customer rating of 5.0/5."
FB001685,Shoes,Forever21,Spring,XL,Gray,164.48,51.5,79.77,2024-09-07,27,3.4,False,No Return,9,2024,Medium Demand,42,"Season: Spring, Category: Shoes, Brand: Forever21, Color: Gray, Price: 79.77, Rating: 3.4, Markdown: 51.5%, Demand: Medium Demand","Recommend stocking 42 units of Shoes (Forever21, Gray) for Spring season. Current demand is Medium Demand with a customer rating of 3.4/5."
FB001686,Bottoms,Banana Republic,Winter,L,White,52.51,49.4,26.57,2025-08-06,37,3.5,True,Changed Mind,8,2025,Low Demand,42,"Season: Winter, Category: Bottoms, Brand: Banana Republic, Color: White, Price: 26.57, Rating: 3.5, Markdown: 49.4%, Demand: Low Demand","Recommend stocking 42 units of Bottoms (Banana Republic, White) for Winter season. Current demand is Low Demand with a customer rating of 3.5/5."
FB001687,Dresses,Ann Taylor,Winter,XXL,Gray,175.74,42.9,100.35,2025-08-06,48,3.0,True,Changed Mind,8,2025,Low Demand,53,"Season: Winter, Category: Dresses, Brand: Ann Taylor, Color: Gray, Price: 100.35, Rating: 3.0, Markdown: 42.9%, Demand: Low Demand","Recommend stocking 53 units of Dresses (Ann Taylor, Gray) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
FB001688,Tops,Ann Taylor,Spring,XS,Beige,57.06,27.5,41.37,2024-12-25,43,1.8,False,No Return,12,2024,Low Demand,48,"Season: Spring, Category: Tops, Brand: Ann Taylor, Color: Beige, Price: 41.37, Rating: 1.8, Markdown: 27.5%, Demand: Low Demand","Recommend stocking 48 units of Tops (Ann Taylor, Beige) for Spring season. Current demand is Low Demand with a customer rating of 1.8/5."
FB001689,Dresses,Ann Taylor,Winter,L,Black,158.24,0.0,158.24,2025-08-06,41,3.1,False,No Return,8,2025,Low Demand,46,"Season: Winter, Category: Dresses, Brand: Ann Taylor, Color: Black, Price: 158.24, Rating: 3.1, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 46 units of Dresses (Ann Taylor, Black) for Winter season. Current demand is Low Demand with a customer rating of 3.1/5."
FB001690,Outerwear,Mango,Fall,Unknown,Pink,153.46,0.0,153.46,2025-08-06,27,1.7,False,No Return,8,2025,Medium Demand,42,"Season: Fall, Category: Outerwear, Brand: Mango, Color: Pink, Price: 153.46, Rating: 1.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 42 units of Outerwear (Mango, Pink) for Fall season. Current demand is Medium Demand with a customer rating of 1.7/5."
FB001691,Accessories,Zara,Spring,Unknown,Brown,54.92,0.0,54.92,2025-04-12,44,3.1,False,No Return,4,2025,Low Demand,49,"Season: Spring, Category: Accessories, Brand: Zara, Color: Brown, Price: 54.92, Rating: 3.1, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 49 units of Accessories (Zara, Brown) for Spring season. Current demand is Low Demand with a customer rating of 3.1/5."
FB001692,Accessories,Uniqlo,Spring,Unknown,Purple,32.2,19.2,26.02,2025-07-27,8,4.3,False,No Return,7,2025,High Demand,38,"Season: Spring, Category: Accessories, Brand: Uniqlo, Color: Purple, Price: 26.02, Rating: 4.3, Markdown: 19.2%, Demand: High Demand","Recommend stocking 38 units of Accessories (Uniqlo, Purple) for Spring season. Current demand is High Demand with a customer rating of 4.3/5."
FB001693,Accessories,Mango,Fall,Unknown,Brown,66.49,29.1,47.14,2025-08-06,37,1.3,False,No Return,8,2025,Low Demand,42,"Season: Fall, Category: Accessories, Brand: Mango, Color: Brown, Price: 47.14, Rating: 1.3, Markdown: 29.1%, Demand: Low Demand","Recommend stocking 42 units of Accessories (Mango, Brown) for Fall season. Current demand is Low Demand with a customer rating of 1.3/5."
FB001694,Accessories,Mango,Winter,Unknown,Blue,32.95,50.2,16.41,2025-08-06,46,3.0,False,No Return,8,2025,Low Demand,51,"Season: Winter, Category: Accessories, Brand: Mango, Color: Blue, Price: 16.41, Rating: 3.0, Markdown: 50.2%, Demand: Low Demand","Recommend stocking 51 units of Accessories (Mango, Blue) for Winter season. Current demand is Low Demand with a customer rating of 3.0/5."
